Symbol,Date,Close
XOM,2016-03-07,84.459999
XOM,2016-03-08,82.629997
XOM,2016-03-09,82.400002
XOM,2016-03-10,82.18
XOM,2016-03-11,82.190002
XOM,2016-03-14,82.410004
XOM,2016-03-15,82.82
XOM,2016-03-16,82.870003
XOM,2016-03-17,84.099998
XOM,2016-03-18,84.199997
XOM,2016-03-21,83.620003
XOM,2016-03-22,84.120003
XOM,2016-03-23,83.75
XOM,2016-03-24,83.980003
XOM,2016-03-28,84.220001
XOM,2016-03-29,84.529999
XOM,2016-03-30,84.519997
XOM,2016-03-31,83.589996
XOM,2016-04-01,82.959999
XOM,2016-04-04,83.160004
XOM,2016-04-05,82.209999
XOM,2016-04-06,83.309998
XOM,2016-04-07,82.370003
XOM,2016-04-08,83.209999
XOM,2016-04-11,83.32
XOM,2016-04-12,84.349998
XOM,2016-04-13,84.830002
XOM,2016-04-14,85.43
XOM,2016-04-15,84.970001
XOM,2016-04-18,85.779999
XOM,2016-04-19,86.209999
XOM,2016-04-20,86.800003
XOM,2016-04-21,86.790001
XOM,2016-04-22,87.529999
XOM,2016-04-25,87.330002
XOM,2016-04-26,87.629997
XOM,2016-04-27,88.459999
XOM,2016-04-28,88.029999
XOM,2016-04-29,88.400002
XOM,2016-05-02,89.129997
XOM,2016-05-03,88.110001
XOM,2016-05-04,87.940002
XOM,2016-05-05,88.040001
XOM,2016-05-06,88.510002
XOM,2016-05-09,88.57
XOM,2016-05-10,89.989998
XOM,2016-05-11,88.809998
XOM,2016-05-12,89.669998
XOM,2016-05-13,88.660004
XOM,2016-05-16,89.57
XOM,2016-05-17,89.529999
XOM,2016-05-18,89.349998
XOM,2016-05-19,90.110001
XOM,2016-05-20,89.739998
XOM,2016-05-23,89.599998
XOM,2016-05-24,89.669998
XOM,2016-05-25,90.260002
XOM,2016-05-26,89.800003
XOM,2016-05-27,90.010002
XOM,2016-05-31,89.019997
XOM,2016-06-01,89.239998
XOM,2016-06-02,88.529999
XOM,2016-06-03,88.370003
XOM,2016-06-06,89.339996
XOM,2016-06-07,90.709999
XOM,2016-06-08,90.790001
XOM,2016-06-09,90.669998
XOM,2016-06-10,89.980003
XOM,2016-06-13,90.589996
XOM,2016-06-14,90.43
XOM,2016-06-15,90.160004
XOM,2016-06-16,91.220001
XOM,2016-06-17,90.720001
XOM,2016-06-20,91.120003
XOM,2016-06-21,91.529999
XOM,2016-06-22,91.169998
XOM,2016-06-23,91.800003
XOM,2016-06-24,89.389999
XOM,2016-06-27,88.860001
XOM,2016-06-28,90.910004
XOM,2016-06-29,92.459999
XOM,2016-06-30,93.739998
XOM,2016-07-01,93.839996
XOM,2016-07-05,93.019997
XOM,2016-07-06,94.089996
XOM,2016-07-07,92.959999
XOM,2016-07-08,93.540001
XOM,2016-07-11,93.889999
XOM,2016-07-12,94.949997
XOM,2016-07-13,94.879997
XOM,2016-07-14,94.949997
XOM,2016-07-15,95.120003
XOM,2016-07-18,94.82
XOM,2016-07-19,94.470001
XOM,2016-07-20,93.93
XOM,2016-07-21,93.849998
XOM,2016-07-22,94.010002
XOM,2016-07-25,92.199997
XOM,2016-07-26,91.529999
XOM,2016-07-27,90.910004
XOM,2016-07-28,90.199997
XOM,2016-07-29,88.949997
XOM,2016-08-01,85.860001
XOM,2016-08-02,87.040001
XOM,2016-08-03,87.489998
XOM,2016-08-04,87.480003
XOM,2016-08-05,87.559998
XOM,2016-08-08,88.589996
XOM,2016-08-09,88.699997
XOM,2016-08-10,86.410004
XOM,2016-08-11,86.720001
XOM,2016-08-12,87.849998
XOM,2016-08-15,87.809998
XOM,2016-08-16,87.919998
XOM,2016-08-17,88.110001
XOM,2016-08-18,88.910004
XOM,2016-08-19,87.800003
XOM,2016-08-22,87.989998
XOM,2016-08-23,87.720001
XOM,2016-08-24,88.019997
XOM,2016-08-25,87.459999
XOM,2016-08-26,87.269997
XOM,2016-08-29,87.839996
XOM,2016-08-30,87.519997
XOM,2016-08-31,87.139999
XOM,2016-09-01,86.839996
XOM,2016-09-02,87.419998
XOM,2016-09-06,88.57
XOM,2016-09-07,88.239998
XOM,2016-09-08,89.050003
XOM,2016-09-09,86.839996
XOM,2016-09-12,87.290001
XOM,2016-09-13,85.209999
XOM,2016-09-14,84.599998
XOM,2016-09-15,85.080002
XOM,2016-09-16,84.029999
XOM,2016-09-19,83.830002
XOM,2016-09-20,82.540001
XOM,2016-09-21,83.300003
XOM,2016-09-22,83.540001
XOM,2016-09-23,83.449997
XOM,2016-09-26,83.059998
XOM,2016-09-27,83.239998
XOM,2016-09-28,86.900002
XOM,2016-09-29,86.459999
XOM,2016-09-30,87.279999
XOM,2016-10-03,87.050003
XOM,2016-10-04,86.25
XOM,2016-10-05,87.0
XOM,2016-10-06,87.040001
XOM,2016-10-07,86.739998
XOM,2016-10-10,88.440002
XOM,2016-10-11,87.739998
XOM,2016-10-12,87.129997
XOM,2016-10-13,86.559998
XOM,2016-10-14,86.540001
XOM,2016-10-17,86.540001
XOM,2016-10-18,86.769997
XOM,2016-10-19,87.169998
XOM,2016-10-20,87.209999
XOM,2016-10-21,86.620003
XOM,2016-10-24,86.910004
XOM,2016-10-25,86.720001
XOM,2016-10-26,87.089996
XOM,2016-10-27,86.919998
XOM,2016-10-28,84.779999
XOM,2016-10-31,83.32
XOM,2016-11-01,83.650002
XOM,2016-11-02,83.449997
XOM,2016-11-03,83.660004
XOM,2016-11-04,83.57
XOM,2016-11-07,85.449997
XOM,2016-11-08,85.309998
XOM,2016-11-09,86.25
XOM,2016-11-10,87.050003
XOM,2016-11-11,85.669998
XOM,2016-11-14,85.279999
XOM,2016-11-15,86.82
XOM,2016-11-16,85.75
XOM,2016-11-17,85.230003
XOM,2016-11-18,85.279999
XOM,2016-11-21,86.489998
XOM,2016-11-22,86.68
XOM,2016-11-23,86.919998
XOM,2016-11-25,87.120003
XOM,2016-11-28,86.470001
XOM,2016-11-29,85.900002
XOM,2016-11-30,87.300003
XOM,2016-12-01,87.239998
XOM,2016-12-02,87.040001
XOM,2016-12-05,87.480003
XOM,2016-12-06,87.559998
XOM,2016-12-07,88.07
XOM,2016-12-08,88.32
XOM,2016-12-09,89.0
XOM,2016-12-12,90.980003
XOM,2016-12-13,92.580002
XOM,2016-12-14,90.580002
XOM,2016-12-15,90.889999
XOM,2016-12-16,91.18
XOM,2016-12-19,90.419998
XOM,2016-12-20,90.43
XOM,2016-12-21,90.279999
XOM,2016-12-22,90.870003
XOM,2016-12-23,90.709999
XOM,2016-12-27,90.75
XOM,2016-12-28,90.300003
XOM,2016-12-29,90.349998
XOM,2016-12-30,90.260002
XOM,2017-01-03,90.889999
XOM,2017-01-04,89.889999
XOM,2017-01-05,88.550003
XOM,2017-01-06,88.5
XOM,2017-01-09,87.040001
XOM,2017-01-10,85.93
XOM,2017-01-11,86.809998
XOM,2017-01-12,86.339996
XOM,2017-01-13,86.349998
XOM,2017-01-17,87.360001
XOM,2017-01-18,86.279999
XOM,2017-01-19,84.730003
XOM,2017-01-20,85.889999
XOM,2017-01-23,84.970001
XOM,2017-01-24,85.089996
XOM,2017-01-25,85.339996
XOM,2017-01-26,85.599998
XOM,2017-01-27,85.510002
XOM,2017-01-30,84.860001
XOM,2017-01-31,83.889999
XOM,2017-02-01,82.940002
XOM,2017-02-02,83.449997
XOM,2017-02-03,83.540001
XOM,2017-02-06,83.309998
XOM,2017-02-07,82.769997
XOM,2017-02-08,81.480003
XOM,2017-02-09,81.839996
XOM,2017-02-10,82.519997
XOM,2017-02-13,83.0
XOM,2017-02-14,82.82
XOM,2017-02-15,83.160004
XOM,2017-02-16,82.300003
XOM,2017-02-17,81.760002
XOM,2017-02-21,81.889999
XOM,2017-02-22,80.93
XOM,2017-02-23,81.779999
XOM,2017-02-24,81.080002
XOM,2017-02-27,81.540001
XOM,2017-02-28,81.32
XOM,2017-03-01,83.019997
XOM,2017-03-02,83.300003
XOM,2017-03-03,82.459999
XOM,2017-03-06,82.830002
XOM,2017-03-07,82.519997
XOM,2017-03-08,81.029999
XOM,2017-03-09,81.669998
XOM,2017-03-10,81.610001
XOM,2017-03-13,81.419998
XOM,2017-03-14,80.989998
XOM,2017-03-15,82.0
XOM,2017-03-16,82.07
XOM,2017-03-17,82.0
XOM,2017-03-20,82.0
XOM,2017-03-21,81.830002
XOM,2017-03-22,81.760002
XOM,2017-03-23,81.860001
XOM,2017-03-24,81.230003
XOM,2017-03-27,81.25
XOM,2017-03-28,81.839996
XOM,2017-03-29,82.019997
XOM,2017-03-30,83.699997
XOM,2017-03-31,82.010002
XOM,2017-04-03,82.07
XOM,2017-04-04,82.370003
XOM,2017-04-05,82.529999
XOM,2017-04-06,83.010002
XOM,2017-04-07,82.760002
XOM,2017-04-10,83.129997
XOM,2017-04-11,82.839996
XOM,2017-04-12,82.970001
XOM,2017-04-13,81.690002
XOM,2017-04-17,81.580002
XOM,2017-04-18,81.050003
XOM,2017-04-19,80.489998
XOM,2017-04-20,81.010002
XOM,2017-04-21,80.690002
XOM,2017-04-24,81.110001
XOM,2017-04-25,81.730003
XOM,2017-04-26,81.400002
XOM,2017-04-27,81.260002
XOM,2017-04-28,81.650002
XOM,2017-05-01,82.059998
XOM,2017-05-02,82.050003
XOM,2017-05-03,82.699997
XOM,2017-05-04,81.639999
XOM,2017-05-05,82.019997
XOM,2017-05-08,82.889999
XOM,2017-05-09,82.309998
XOM,2017-05-10,81.910004
XOM,2017-05-11,82.610001
XOM,2017-05-12,82.550003
XOM,2017-05-15,82.800003
XOM,2017-05-16,82.550003
XOM,2017-05-17,81.989998
XOM,2017-05-18,81.75
XOM,2017-05-19,81.93
XOM,2017-05-22,82.290001
XOM,2017-05-23,82.580002
XOM,2017-05-24,82.290001
XOM,2017-05-25,81.75
XOM,2017-05-26,81.550003
XOM,2017-05-30,81.099998
XOM,2017-05-31,80.5
XOM,2017-06-01,80.699997
XOM,2017-06-02,79.5
XOM,2017-06-05,80.120003
XOM,2017-06-06,81.209999
XOM,2017-06-07,80.910004
XOM,2017-06-08,80.620003
XOM,2017-06-09,82.129997
XOM,2017-06-12,82.93
XOM,2017-06-13,82.959999
XOM,2017-06-14,82.07
XOM,2017-06-15,82.260002
XOM,2017-06-16,83.489998
XOM,2017-06-19,82.760002
XOM,2017-06-20,82.309998
XOM,2017-06-21,81.440002
XOM,2017-06-22,81.080002
XOM,2017-06-23,81.610001
XOM,2017-06-26,81.239998
XOM,2017-06-27,81.110001
XOM,2017-06-28,81.529999
XOM,2017-06-29,80.699997
XOM,2017-06-30,80.730003
XOM,2017-07-03,82.099998
XOM,2017-07-05,80.849998
XOM,2017-07-06,80.120003
XOM,2017-07-07,80.220001
XOM,2017-07-10,80.160004
XOM,2017-07-11,80.599998
XOM,2017-07-12,80.959999
XOM,2017-07-13,80.970001
XOM,2017-07-14,81.279999
XOM,2017-07-17,80.860001
XOM,2017-07-18,80.599998
XOM,2017-07-19,80.849998
XOM,2017-07-20,80.860001
XOM,2017-07-21,80.120003
XOM,2017-07-24,79.870003
XOM,2017-07-25,80.269997
XOM,2017-07-26,80.370003
XOM,2017-07-27,80.830002
XOM,2017-07-28,79.599998
XOM,2017-07-31,80.040001
XOM,2017-08-01,80.169998
XOM,2017-08-02,80.599998
XOM,2017-08-03,80.489998
XOM,2017-08-04,80.209999
XOM,2017-08-07,80.160004
XOM,2017-08-08,79.959999
XOM,2017-08-09,80.209999
XOM,2017-08-10,78.970001
XOM,2017-08-11,78.209999
XOM,2017-08-14,78.230003
XOM,2017-08-15,78.040001
XOM,2017-08-16,77.470001
XOM,2017-08-17,76.260002
XOM,2017-08-18,76.639999
XOM,2017-08-21,76.379997
XOM,2017-08-22,76.739998
XOM,2017-08-23,76.610001
XOM,2017-08-24,76.330002
XOM,2017-08-25,76.720001
XOM,2017-08-28,76.470001
XOM,2017-08-29,76.449997
XOM,2017-08-30,76.099998
XOM,2017-08-31,76.330002
XOM,2017-09-01,76.57
